storecode,storename,cityName,districtName,address,starttime,endtime,lat,lng
,肯德基(如东栟茶餐厅),南通,如东县,栟茶镇中市街71号,,,32.517045,120.893884
,肯德基(如东丰利店),南通,如东县,丰利镇农行斜对面,,,32.445136,121.038073
,肯德基(通州三余车速取餐厅),南通,通州区,三余镇人民路88号,,,32.133596,121.288195
,肯德基(启东碧桂街区店),南通,启东市,开发区中邦上海城商业二期购物中心一层1-004号,,,31.817364,121.641879
,肯德基(启东凤凰荟购物中心店),南通,启东市,人民西路1188号启东凤凰荟购物中心F1层,,,31.818175,121.639525
,肯德基(如皋吴窑镇餐厅),南通,如皋市,吴窑镇吴窑居鲁班路8号,,,32.20028,120.549858
,肯德基(启东欣乐城店),南通,启东市,人民东路29号欣乐城太平洋百货一层,,,31.798932,121.67912
,肯德基(启东三美车速取餐厅),南通,启东市,汇龙镇江海南路402号102铺位,,,31.801826,121.651971
,肯德基(如皋搬经车速取餐厅),南通,如皋市,搬经镇顺帆路25号101室,,,32.304225,120.414592
,肯德基(吕四鹤城车速取餐厅),南通,启东市,吕四港镇鹤城北路1088号1层113号,,,32.06607,121.6059
,肯德基(启东碧桂街区店),南通,启东市,启东市开发区中邦上海城商业二期购物中心一层1-004号,,,31.817325,121.641875
,肯德基(启东公园爷爷自在茶店),南通,启东市,公园路545号,,,31.80736,121.662791
,肯德基(启东海上店),南通,启东市,恒大海上威尼斯6-4幢,,,31.715467,121.936853
,肯德基(启东凤凰荟店),南通,启东市,启东市开发区中邦上海城商业二期购物中心一层1-004号,,,31.817364,121.641879
,肯德基(中南上锦花园店),南通,如皋市,"城北街道上锦花园33幢33-101室,33-102室,33-120室,33-121室一层",,,32.404585,120.572462
,肯德基(曲塘香溢花城店),南通,海安市,市中心南街88号香溢花城20号楼一层,,,32.496591,120.325817
,KFC甜品站(印象城店),南通,崇川区,工农南路155号印象城F3层,,,31.986325,120.888025
,肯德基(启东近海店),南通,启东市,南海路523号,,,31.906332,121.831775
,肯德基(南通龙王桥店),南通,崇川区,工农路259号(学田地铁站2号口步行420米),,,32.018799,120.882084
,肯德基(虹桥·禧乐汇店),南通,崇川区,虹桥·禧乐汇,,,31.998239,120.853567
,肯德基(新悦里车速取店),南通,崇川区,星湖邻里3幢商业1层1-107,,,31.919901,120.941712
,肯德基(海门电竞中心车速取餐厅),南通,海门区,海门市香港路858号电竞中心一楼,,,31.82794,121.154316
,肯德基车速取餐厅(渔湾中路店),南通,通州区,渔湾中路39号112-113-114室,,,32.209335,120.977254
,肯德基甜品站(南通通润发店),南通,崇川区,人民中路86-1号(友谊桥地铁站5号口旁),,,32.017131,120.866762
,KFC甜品站(南通中心金鹰购物中心店),南通,崇川区,工农路57号金鹰购物中心南通中心店-1层,,,32.004624,120.884004
,肯德基车速取餐点(海安瑞海店),南通,海安市,宁海南路与安平路交叉口西北240米,,,32.533193,120.474918
,批发移门卫浴肯德基门,南通,如皋市,佩尔斯路与怡年路交叉口东200米,,,32.37392,120.541571
,肯德基(大市口店),镇江,京口区,解放路218号,,,32.204261,119.454527
,肯德基(庄泉店),镇江,润州区,西路万达广场肯德基一楼,,,32.195258,119.435635
,肯德基(电力路店),镇江,润州区,中山东路382号九洲广场1层107号,,,32.203947,119.445177
,肯德基(学府路店),镇江,京口区,学府路68号大润发学府店1楼肯德基,,,32.192103,119.481582
,肯德基(镇江印象店),镇江,润州区,中山西路88号协信星光时代广场一层L133号铺位,,,32.201571,119.436231
,肯德基(谷阳大道DT店),镇江,丹徒区,华珊豪庭2幢,,,32.126805,119.418599
,肯德基(梦溪店),镇江,京口区,梦溪路8号展销馆一楼,,,32.20127,119.465893
,肯德基(润京店),镇江,京口区,小米山路99号大润发1楼,,,32.205342,119.481584
,肯德基(丁卯店),镇江,京口区,丁卯桥路北谷阳路东沃尔玛购物广场一层,,,32.179798,119.494906
,肯德基(东吴店),镇江,京口区,红豆广场九里街1号,,,32.219244,119.480322
,肯德基(镇江吾悦店),镇江,京口区,丁卯桥路以南经七路以西镇江吾悦广场二层,,,32.178002,119.496575
,肯德基(象山路DT店),镇江,京口区,象山路以北一层,,,32.224471,119.496089
,肯德基(镇江宝龙店),镇江,丹徒区,丹徒宝龙广场一层1号门,,,32.127393,119.446321
,肯德基(凤凰店),镇江,京口区,东吴路48号凤凰广场F1层,,,32.213835,119.464864
,肯德基(镇江冠城店),镇江,丹徒区,冠城商业中心高力家具港,,,32.129394,119.446004
,肯德基(江苏大学店)(暂停营业),镇江,京口区,学府路301号江苏大学国际餐厅,,,32.202481,119.513958
,肯德基(大港大润发店),镇江,京口区,扬子江路南侧大润发超一层,,,32.158226,119.673828
,肯德基(中石油迎宾路DT店),镇江,丹阳市,迎宾路242号(迎宾路与迎春路交界处),,,32.004816,119.593412
,肯德基(广场店),镇江,丹阳市,新民中路2号华地百货2层,,,31.992107,119.572752
,肯德基(紫檀公寓店),镇江,润州区,凤凰山路9号紫檀公寓17幢110室111室112室一层,,,32.165481,119.424538
,肯德基(练湖新城店),镇江,丹阳市,练湖西环路(鑫润发百货广场一层),,,32.007956,119.559861
,肯德基(大港店),镇江,京口区,镇江新区赵声路82号,,,32.183159,119.670205
,肯德基(江苏科技大学店)(暂停营业),镇江,丹徒区,长晖路666号江苏科技大学长山校区图书馆一层,,,32.110314,119.366296
,肯德基(丹凤店),镇江,丹阳市,南环路1号大润发超市1层,,,31.983426,119.580807
,肯德基(丹阳迎春路店),镇江,丹阳市,府前星座花园12幢2室一层,,,32.005267,119.604461
,肯德基(丹阳高楼中石化DT店),镇江,丹阳市,大泊镇迎宾路与镇北路叉口高楼油站,,,32.032282,119.597591
,肯德基(新城广场店),镇江,京口区,南环路8号新城广场1幢一层,,,32.138978,119.711597
,肯德基(仙人山服务区南店),镇江,丹徒区,沪蓉高速公路江苏段仙人山服务区南区一层,,,32.041742,119.393047
,肯德基(仙人山服务区北店),镇江,丹徒区,沪蓉高速公路江苏段仙人山服务区北区一层,,,32.045253,119.392997
,肯德基(振兴店),镇江,丹阳市,后巷镇中心大街58号,,,32.089704,119.766785
,肯德基(美的城DT店),镇江,润州区,"朱方路518号美的广场一楼,靠近润州公安局",,,32.184273,119.404482
,肯德基(江苏大学吉麦隆生活卖场店),镇江,京口区,学府路经十二路西侧吉麦隆超市一层,,,32.194495,119.508888
,肯德基(丹阳高楼中石化油站店),镇江,丹阳市,大泊镇迎宾路与镇北路叉口高楼油站,,,32.032404,119.597728
,肯德基(新天一店),镇江,句容市,华阳镇寺街西帕提亚广场,,,31.943794,119.172226
,肯德基(丹阳金鹰店),镇江,丹阳市,新民东路99号金鹰天地广场北区113铺一层及二层,,,31.991056,119.575565
,肯德基(新华阳店),镇江,句容市,华阳东路1号句容雨润中央商场187号1层,,,31.947947,119.167621
,肯德基(东郊奥莱DT店),镇江,句容市,郭庄镇空港新区临泉路1号,,,31.81352,119.005139
,肯德基(界牌红星店),镇江,丹阳市,界牌镇宏森大道与丹界线交叉口红星星毅广场14层,,,32.07896,119.837975
,肯德基(建中·御东国际店),镇江,句容市,[],,,31.929754,119.18553
,肯德基(丹阳华南车速取店),镇江,丹阳市,华南路与振兴路交叉口北220米,,,31.969725,119.571375
,肯德基(葛洪路店),镇江,句容市,华阳东路和东昌路交汇处都市晴园平价店1层105号,,,31.949425,119.178787
,肯德基(句容碧桂园店),镇江,句容市,碧桂园1号碧桂园欢乐城,,,32.015425,119.107018
,肯德基(丹阳吾悦店),镇江,丹阳市,金陵西路55号吾悦广场一楼,,,31.996874,119.609051
,肯德基(梦想城店),镇江,丹阳市,新桥镇东环路与丹界线交叉口五洲梦想城一层,,,32.075849,119.817311
,肯德基(扬中吾悦店),镇江,扬中市,迎宾大道南新民南路西新城吾悦广场1048-2号商铺,,,32.221846,119.79326
,肯德基(宝华星河荟店),镇江,句容市,宝华镇仙林东路16号星河荟商业中心一楼,,,32.12155,119.031068
,肯德基(扬中雨润店),镇江,扬中市,江洲西路8号中央商场(扬中店)F1层,,,32.238829,119.826101
,肯德基(宝华双创店),镇江,句容市,双创大厦,,,32.121194,119.029839
,肯德基(富豪国际店),镇江,句容市,华阳东路11-1号富豪广场1层,,,31.947976,119.170442
,肯德基(句容吾悦店),镇江,句容市,宁杭南路99号新城吾悦广场2031-2032号商铺,,,31.926158,119.171268
,肯德基(御东国际店),镇江,句容市,华阳镇东昌南路88号御东国际D06幢107号108号109号,,,31.929483,119.185466
,肯德基(迎宾大道车速取餐厅),镇江,扬中市,三茅街道迎宾大道997号一层,,,32.222063,119.818474
,肯德基(丹阳皇塘餐厅),镇江,丹阳市,皇塘镇皇家花园B幢26室27室,,,31.785185,119.700327
,肯德基(和爱路车速取餐厅),镇江,句容市,开发区崇明西路北侧世茂大酒店(酒店商场)114号115号116号,,,31.952966,119.147432
,肯德基(丹阳陵口餐厅),镇江,丹阳市,陵口镇肖梁路236号,,,31.947868,119.657685
,东郊奥莱DTKFC,镇江,句容市,郭庄镇临泉路1号南京东郊奥特莱斯,,,31.812575,119.003775
,肯德基(扬中扬子江),镇江,扬中市,扬子东路扬子商业广场一层肯德基扬中扬子江餐厅车道取餐口,,,32.234411,119.82644
,肯德基车速取餐厅(葛洪路店),镇江,句容市,便民生活广场一层肯德基葛洪路车速取车道取餐口,,,31.949425,119.178787
,肯德基车速取餐厅(美的城DT店),镇江,润州区,朱方路518号美的城二区,,,32.190123,119.410551
,肯德基(北环欧尚店),常州,天宁区,永宁路18号(翠竹地铁站2号口步行120米),,,31.793537,119.975347
,肯德基(常州百大店),常州,钟楼区,南大街莱蒙都会商业街1-116号,,,31.77614,119.95362
,肯德基(延陵店),常州,钟楼区,延陵西路166号(南大街地铁站1号口旁),,,31.779941,119.953865
,肯德基(龙城天街店),常州,钟楼区,勤业路295号龙城天街一层铺位编号01-1F-02,,,31.793782,119.91557
,肯德基(世纪店),常州,新北区,通江中路318号,,,31.823093,119.974108
,肯德基(勤业欧尚店),常州,钟楼区,勤业路285号(勤业地铁站2号口步行440米),,,31.788407,119.923508
,肯德基(文化广场店),常州,新北区,锦绣路2号B1层88号和90号铺位,,,31.804722,119.974818
,肯德基(泰富店),常州,天宁区,延陵西路15号嘉宏世纪大厦一二层,,,31.776123,119.961195
,肯德基(青山店),常州,钟楼区,关河西路斗巷1幢,,,31.789773,119.95765
,肯德基(世纪华城店),常州,天宁区,长江路2号,,,31.754682,119.928494
,肯德基(常州钟楼宝龙广场店),常州,钟楼区,宝龙城市广场c区5幢M1F1,,,31.792144,119.893433
,肯德基(常州恐龙园店),常州,新北区,龙汇路60-10号楼靠近迪诺·奥特莱斯购物村,,,31.821676,120.005759
,肯德基(常州环球港店),常州,新北区,通江中路598号一层(环球港地铁站2号口步行390米),,,31.842633,119.978311
,肯德基(北环时代店),常州,天宁区,竹林南路101号,,,31.782588,119.983878
,肯德基(天宁吾悦店),常州,天宁区,东方西路南侧名山路东侧天宁吾悦广场1040及1041号商铺,,,31.764735,120.010588
,肯德基(常州城际店),常州,天宁区,客运中心北广场火车站内,,,31.784975,119.973936
,肯德基(武进万达店),常州,武进区,花园街301号万达广场F2层,,,31.73213,119.948555
,肯德基(秋广场店),常州,天宁区,金融大街与天辰街交叉口西南20米,,,31.798254,120.004009
,肯德基,常州,武进区,凤栖路与龙帆路交叉口南100米(南夏墅地铁站2B口旁),,,31.632125,119.951625
,肯德基(广信悦动店),常州,天宁区,青龙苑东侧青阳北路西侧新堂北路北侧悦动广场2幢一层,,,31.798037,120.021054
,肯德基(常润发店),常州,天宁区,关河东路58号,,,31.778082,119.975534
,肯德基(吾悦国际店),常州,钟楼区,延陵西路123号吾悦广场F2层,,,31.78053,119.949481
,肯德基(定安店),常州,武进区,定安中路433号,,,31.718786,119.956617
,肯德基(奇恩大润发店),常州,钟楼区,怀德中路133号,,,31.77732,119.933442
,肯德基(南洋广场店),常州,武进区,武进区国家高新技术产业开发区广电西路166号1号楼南洋广场一层,,,31.715792,119.958101
,肯德基(常州北站店),常州,新北区,常州北站候车室外北侧,,,31.854034,119.956333
,肯德基(星光天地店),常州,钟楼区,晋陵中路与吊桥路交汇处嘉宏星光天地一层,,,31.770044,119.956089
,肯德基(新桥商业广场店),常州,新北区,新桥商业广场B区2幢一层,,,31.858951,119.967226
,肯德基(常州局前街九序店),常州,钟楼区,小河沿5号九序世家大厦2幢108室,,,31.78068,119.956815
,肯德基(常州大数据产业园店),常州,钟楼区,玉龙路280号4号楼地上一层02号铺位,,,31.810174,119.89494
,肯德基(郑陆新怡华店),常州,天宁区,迎宾南路21号,,,31.821342,120.077912
,肯德基(丽华DT店),常州,天宁区,丽华路西侧312国道北侧诺诚高第一层二层,,,31.749892,119.978017
,肯德基(兰陵店),常州,天宁区,兰陵北路43号(欧尚超市),,,31.750313,119.945385
,肯德基(中吴广场店),常州,钟楼区,龙江中路6-2号楼101号中吴广场一层铺位,,,31.773558,119.897429
,肯德基(关河东路中石油DT店),常州,天宁区,天宁街道关河东路2-4号,,,31.77041,119.982374
,肯德基,常州,钟楼区,和裕路与德裕路交叉口西南40米,,,31.767025,119.751075
,肯德基(常州荆川新怡华餐厅),常州,钟楼区,荆川东路9-11号,,,31.763893,119.927057
,肯德基(薛家苏果店),常州,新北区,天宇购物广场苏果超,,,31.848884,119.931496
,肯德基(常州景泰新怡华店),常州,天宁区,景泰家园4-3号新怡华超市景泰店一层,,,31.756391,119.96604
,肯德基(鸣新路店),常州,武进区,[],,,31.67511,119.942878
,肯德基(弘阳广场店),常州,天宁区,中吴大道南侧长江南路西侧弘阳广场一层L1-018号商铺,,,31.753664,119.927336
,肯德基(武进长虹路店),常州,武进区,长虹东路与花园街东北角大润发1层,,,31.704383,119.950735
,肯德基(常州武进星河店),常州,武进区,武宜北路与社桥路交叉口西南50米星河COCO CityL1层,,,31.716539,119.941376
,肯德基(薛家新怡华店),常州,新北区,薛家镇聚怡花园9-1号一层,,,31.854292,119.924107
,肯德基(常州武进银谷店),常州,武进区,银谷华庭1幢101号银谷广场一层,,,31.675207,119.936186
,肯德基(武进星湖店),常州,武进区,西湖东路2-18号,,,31.665815,119.965159
,肯德基(常州牛塘湖滨新街餐厅),常州,武进区,人民路湖滨新街4幢1号一层以及2号,,,31.729378,119.898324
,肯德基(南夏墅百悦荟店),常州,武进区,南塘路与新仪路交汇处中梁百悦广场1层B101、B102、B103、B104号铺位,,,31.627503,119.920955
,肯德基(武进人民商场店),常州,武进区,湖塘镇人民中路20号人民商场1楼,,,31.726717,119.946592
,肯德基(常州遥观大润发店),常州,武进区,遥观镇中吴大道与今创路交叉口大润发1F,,,31.71954,120.047327
,肯德基(邹区泰富店),常州,钟楼区,常州易买得东门西南100米,,,31.784844,119.849639
,肯德基(常州科教城北店),常州,武进区,湖塘镇花园街西侧滆湖中路北侧科教城北广场一层,,,31.688303,119.947154
,肯德基(横林新怡华店),常州,武进区,横林镇顺通路,,,31.688336,120.097029
,肯德基(兰陵茂餐厅),常州,天宁区,新世界花苑32-302号,,,31.763576,119.950279
,肯德基(常州安家永安东路餐厅),常州,新北区,安宁路76号1层,,,31.914238,119.90595
,肯德基(奔牛机场店),常州,新北区,机场航站楼一楼到达层2号门西侧,,,31.910998,119.786875
,肯德基(常州横山桥店),常州,武进区,潞横路185号新利财富广场海鲜城一楼明都超市旁,,,31.762877,120.106683
,肯德基(牛塘百辉隆店),常州,武进区,湖滨南路99号金东方颐养中心,,,31.694461,119.899392
,肯德基(常州潞城新怡华店),常州,武进区,东方东路189号3幢101号新怡华超市一层,,,31.753491,120.042767
,肯德基(丰田路店),常州,金坛区,丰田路与中兴路交叉口西80米,,,31.738933,119.627983
,肯德基(嘉泽新怡华),常州,武进区,嘉泽镇,,,31.685875,119.792525
,肯德基(奔牛星光城店),常州,新北区,奔牛镇兴奔路以东南观路认南地块项目施工编号9号楼奔牛星光城一层,,,31.842744,119.827545
,肯德基(常州春江发到家店),常州,新北区,春江街道赣江路298号发到家超市一层,,,31.928434,119.95939
,肯德基(常州芙蓉新怡华餐厅),常州,武进区,常芙西路81号,,,31.768493,120.155218
,肯德基(常州舜山小镇餐厅),常州,天宁区,郑陆镇舜南村委横岸塘后村路188号步行街N9-1号一层,,,31.838425,120.166809
,肯德基(常州罗溪星光城餐厅),常州,新北区,通达路38号空港星光城,,,31.895199,119.820344
,肯德基(前黄乐德购店),常州,武进区,前黄镇景德路76号前黄商贸中心乐德购超市一层,,,31.595906,119.960108
,肯德基(常州儿童医院),常州,天宁区,雕庄街道中吴大道958号常州市儿童医院负一楼家属餐厅区内,,,31.745975,119.999675
,肯德基(金城店),常州,金坛区,司马坊35号第一百货F1,,,31.743904,119.576883
,肯德基(常州510碧乐时光餐厅),常州,武进区,常武中路18-29号常州碧乐时光一层,,,31.684918,119.96547
,肯德基(西太湖青年中心店),常州,武进区,西湖街道湖滨嘉园177-1幢102室一层,,,31.701315,119.858655
,肯德基(明都店),常州,武进区,雪堰镇雪城路,,,31.508201,120.097037
,肯德基(常州新校区河海大学店),常州,金坛区,庆升路与鹏举路交叉口西南280米,,,31.673943,119.582783
,肯德基(芳茂山服务区北店),常州,天宁区,芳茂山服务区(位于沪蓉高速公路G42江苏段K161+560)北区商业服务楼一层,,,31.783992,120.084878
,肯德基(常州邹区新怡华餐厅),常州,钟楼区,邹区镇杨庄村新怡华超市层1-71-8,,,31.778868,119.842844
,肯德基(溧阳吾悦店),常州,溧阳市,溧城镇天目路与永平大道交界处溧阳新城吾悦广场1009/2010号商铺,,,31.405041,119.464195
,肯德基(洛阳明都店),常州,武进区,洛阳镇聚荣嘉园15幢101号明都超市一层,,,31.643997,120.089021
,肯德基(常州好利广场餐厅),常州,武进区,轨道交通一号线一期工程南夏墅交通换乘综合服务用房壹层1-21,,,31.627438,119.942708
,肯德基(华城苏果店),常州,金坛区,华城中路1-3-1,,,31.742151,119.590807
,肯德基(金坛大统华店),常州,金坛区,横街西路121-1号,,,31.746709,119.567494
,肯德基(孟河星光城店),常州,新北区,孟河镇东尧路与灵山中路交叉口孟河星光城一层,,,32.001529,119.84761
,肯德基(金坛·新天地店),常州,金坛区,县府路8号金坛·新天地B区F1层,,,31.740097,119.577135
,肯德基(常州溧阳上兴DT店),常州,溧阳市,永兴大道3号,,,31.525834,119.278695
,肯德基(金坛新天地店),常州,金坛区,中山路30号金坛·新天地A区F1层,,,31.740081,119.577101
,肯德基(金坛吾悦店),常州,金坛区,南环二路吾悦广场1层1028号,,,31.730408,119.592934
,肯德基(常州湟里华辰店),常州,武进区,湟里镇金鼎路1号,,,31.641088,119.70885
,肯德基(阳光城市广场店),常州,溧阳市,平陵中路369号上河城国际购物中心F2层,,,31.426847,119.478184
,肯德基(溧阳中关村店),常州,溧阳市,中关村大道与蒋店线交叉口西南40米,,,31.451688,119.430785
,肯德基(城东大统华店),常州,溧阳市,昆仑南路166号-1,,,31.431471,119.499395
,肯德基(金峰大统华店),常州,溧阳市,建设西路71号101室大统华西门店一层,,,31.422474,119.462389
,肯德基(溧阳万达店),常州,溧阳市,南大街199号万达广场内一层1001号商铺,,,31.402247,119.493106
,肯德基(阳光城市广场店),常州,溧阳市,溧城镇溧阳上河城商业广场内B104和B203号,,,31.426861,119.47825
,肯德基(溧阳平陵大统华店),常州,溧阳市,平陵中路252号1幢大统华城中店一层,,,31.425712,119.481931
,肯德基(雪堰佳源广场店),常州,武进区,雪堰镇太北路以东兴政路以南,,,31.523942,120.060923
,肯德基(燕山润发店),常州,溧阳市,燕山中路11号大润发一楼,,,31.408191,119.479893
,肯德基(溧阳平陵店),常州,溧阳市,溧城镇平陵中路228号平陵广场,,,31.424178,119.485348
,肯德基(漕桥新怡华店),常州,武进区,雪堰镇漕桥金三角东路47号新怡华超市1层,,,31.518063,119.983669
,肯德基(竹箦荣昌),常州,溧阳市,竹安街13-1号竹箦镇荣昌超市旁,,,31.557484,119.331139
,肯德基(茅山服务区店),常州,金坛区,薛埠镇茅山服务区一层0519-,,,31.734819,119.332383
,肯德基(中石化天目新城店),常州,溧阳市,梅岭玉大道天目新城公交站旁,,,31.375145,119.476823
,肯德基(天目新城福美多店),常州,溧阳市,梅岭玉大道265-14号福美多生活超市一层,,,31.374088,119.471198
,肯德基(金坛第一人民医院餐厅),常州,金坛区,区金坛大道500号常州市金坛第一人民医院1号楼门诊楼大厅西南角,,,31.720625,119.575125
,肯德基(戴埠好易得餐厅),常州,溧阳市,戴埠镇珠江东路12号,,,31.313609,119.497131
,KFC sweet甜品站(常州武进吾悦广场店),常州,武进区,武宜中路188号吾悦广场(武进店),,,31.726771,119.939864
,KFC甜品站(上河城店),常州,溧阳市,平陵中路369号上河城国际购物中心F3层,,,31.426571,119.478134
,肯德基(通江DT店),常州,新北区,通江中路396-4号,,,31.828049,119.977198
,肯德基(孟河明都店),常州,新北区,东亭路与金府路交叉口西60米,,,32.012622,119.833507
,肯德基车速取餐点(阳光城市广场店),常州,溧阳市,平陵中路381号,,,31.426944,119.478281
,肯德基(温州新城大厦店),温州,鹿城区,[],,,27.99948,120.702973
,肯德基(鹿城世纪新天地店),温州,鹿城区,[],,,27.987161,120.695955
,肯德基(温州白麓城店),温州,鹿城区,万源路356号,,,27.991323,120.70775
,肯德基(温州文化中心店),温州,鹿城区,学院中路212号鹿城文化中心一楼,,,28.005037,120.692176
,肯德基(温州西城店),温州,鹿城区,西城路47号大世界超市1层,,,28.014782,120.635863
,肯德基(温州安泰店),温州,鹿城区,划龙桥路101-103号安泰大厦一楼,,,27.990044,120.677132
,肯德基(温州新时代店),温州,鹿城区,车站大道288号时代广场购物中心车站大道店F1层,,,27.998549,120.684128
,肯德基(温州南塘新天地店),温州,鹿城区,飞霞南路南塘新天地一层,,,27.995753,120.665036
,肯德基(温州景山印象里店),温州,瓯海区,六虹桥路998号铂龙商业广场F1层,,,27.981917,120.634503
,肯德基(温州未来ONE店),温州,瓯海区,霞坊路39-6号,,,27.943477,120.680871
,肯德基(温州万象城店),温州,瓯海区,温瑞大道999号华润万象城1层,,,27.952851,120.685124
,肯德基(中石油桃花岛店),温州,鹿城区,会展路1118号,,,28.002872,120.728555
,肯德基(温州大学城店),温州,瓯海区,中心南路国大商务广场1层,,,27.918344,120.705409
,肯德基(温州欧洲城店),温州,鹿城区,江滨西路355-357号,,,28.019706,120.671314
,肯德基(温州名城广场店),温州,鹿城区,公园路163号名城广场一层,,,28.012851,120.661929
,肯德基(温州滨江万象城店),温州,鹿城区,瓯江路3999号温州滨江万象城B1层53b商铺,,,28.01744,120.708938
,肯德基(温州大西洋银泰城店),温州,瓯海区,娄桥街道瓯海大道1299号,,,27.962439,120.604234
,肯德基(温州未来城DT店),温州,龙湾区,蒲州温州大道温州未来之城项目15号楼,,,27.980482,120.723063
,肯德基(温州锦绣店),温州,鹿城区,锦绣路南国大厦一楼,,,27.999746,120.694264
,肯德基(新城数码电信店),温州,鹿城区,新城大道140号新城数码大厦一层,,,27.998586,120.708877
,肯德基(华侨城欢乐天地店),温州,瓯海区,新桥街道东岸花路高翔华侨城欢乐天地一楼,,,27.966151,120.638821
,肯德基(温州时尚港店),温州,鹿城区,温金路1000号时尚港F1层,,,28.035006,120.591325
,肯德基(瓯北中楠府店),温州,永嘉县,东瓯大道与双塔路交叉口东北150号肯德基,,,28.041384,120.624409
,肯德基(温州滨江广场店),温州,鹿城区,鞋都大道235号,,,28.01747,120.617843
,肯德基(温州世贸店),温州,鹿城区,荷花路156号温州世贸银泰百货二期B1004、B2007,,,28.00643,120.664205
,肯德基(瞿溪新天地店),温州,瓯海区,[],,,27.992484,120.535196
,肯德基(温州飞霞路电信店),温州,鹿城区,飞霞路电信大楼一层肯德基,,,28.012396,120.670471
,肯德基(温州人民店),温州,鹿城区,人民路30号,,,28.009977,120.661019
,肯德基(瓯海泽霞雅苑店),温州,瓯海区,梧田街道泽霞雅苑营业安置房之1组团8幢112室113室114室肯德基,,,27.976407,120.670972
,肯德基(温州印象城MEGA店),温州,鹿城区,南汇街道府东路333号温州印象城,,,27.985376,120.701397
,肯德基(温州创客小镇店),温州,龙湾区,高新技术开发区科技园文昌路166号一层,,,27.97202,120.731469
,肯德基(温州龙湾吾悦广场店),温州,龙湾区,蒲州街道上江路150号新城吾悦广场二层,,,27.985642,120.722661
,肯德基(温州金宇商厦店),温州,鹿城区,温州大道金宇商务楼105室一层-0577,,,27.982791,120.68196
,肯德基(达得利广场店),温州,龙湾区,机场大道4159号蒲州街道达得利商业广场一层肯德基,,,27.974393,120.751161
,肯德基(温州新水心店),温州,鹿城区,马鞍池西路308号,,,28.000727,120.64857
,肯德基(瓯海景屿嘉园店),温州,瓯海区,娄桥街道玕南农贸市场一层景屿嘉园肯德基,,,27.967903,120.606621
,肯德基(温州大象城店),温州,瓯海区,大象城面辅料中心,,,27.956218,120.586195
,肯德基(龙湾大润发店),温州,龙湾区,永中街道永中西路与龙海路交叉口大润发超市一楼,,,27.923386,120.814647
,肯德基(鹿城汇达商厦DT店),温州,鹿城区,汇达商厦一层肯德基,,,28.013323,120.611391
,肯德基(茶山欧尚春天店),温州,瓯海区,太一广场西门旁,,,27.91148,120.700587
,肯德基(三江立体城店),温州,永嘉县,三江商务区环江大道北侧立体城一层,,,28.037423,120.694123
,肯德基(温州商学院店),温州,瓯海区,茶山高教园区温州商学院南校区1号食堂1层,,,27.917245,120.688656
,肯德基(西经一路店),温州,瓯海区,梧田街道数安路135号一期E3栋109号商铺,,,27.955635,120.659317
,肯德基(瓯北双塔路电信店),温州,永嘉县,瓯北镇双塔路1123号双塔路电信大楼一楼电信营业厅隔壁,,,28.040181,120.65537
,肯德基(柳市柳青店),温州,乐清市,柳青南路166号,,,28.046394,120.896724
,肯德基(虹桥店),温州,瑞安市,虹桥南路中银大厦1楼,,,27.773515,120.631808
,肯德基(瓯江口店),温州,洞头区,雁鸿路与灵德路交叉口南80米,,,27.95008,120.930525
,肯德基(温州新火车南店),温州,瓯海区,火车南站出站口(近宁波路),,,27.966136,120.585902
,肯德基(金宇服装商场店),温州,鹿城区,站西路与温州大道交叉口北40米,,,27.982673,120.681973
,肯德基(瓯北置诚广场店),温州,永嘉县,瓯北镇江北街道新桥村双塔路领悦广场一层,,,28.03996,120.640564
,肯德基(三垟湿地地铁站车速取餐厅),温州,瓯海区,三垟街道三垟大道188号一层商铺,,,27.972928,120.715677
,肯德基(瓯海梧田老街店),温州,瓯海区,梧田街道梧田街村之梧田老街项目A4幢一层,,,27.969734,120.679282
,肯德基(温州医科大学店),温州,瓯海区,温州医科大学学生公寓13栋旁肯德基,,,27.919917,120.708856
,肯德基(瓯潮南路店),温州,乐清市,柳市镇南部黄华社区瓯潮南路与兴华东路交叉口肯德基,,,27.991525,120.928825
,肯德基(乐清清远店),温州,乐清市,清远路221号,,,28.11053,120.969729
,肯德基(乐清正大广场店),温州,乐清市,宴海西路777号乐清正大广场银泰百货F1层,,,28.086912,120.973002
,肯德基(汀田未来城店),温州,瑞安市,东新路与文华路交叉口南120米,,,27.795032,120.706304
,肯德基(北白象奥特莱斯店),温州,乐清市,北白象镇(温州大桥工业区)北环南路1号16幢一层,,,28.022819,120.819264
,肯德基(温州龙湾大歌星店),温州,龙湾区,万达广场温州龙湾店2号门3楼,,,27.919101,120.813352
,肯德基(北白象东大店),温州,乐清市,北白象镇东大街257-261号,,,28.03479,120.856811
,肯德基(龙湾泰亨学府店),温州,龙湾区,永中街道繁青路208号龙和大厦一层,,,27.927823,120.802377
,肯德基(温州龙湾万达广场店),温州,龙湾区,永定路1188号万达广场(温州龙湾店)3F层,,,27.920183,120.810281
,肯德基(乐清南虹店),温州,乐清市,城南街道伯乐东路666号南虹广场一楼,,,28.10948,120.981663
,肯德基(龙湾利玛店),温州,龙湾区,滨海三道六路龙湾利玛广场一楼肯德基,,,27.861447,120.818604
